,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9252832980261609,0.5246246617529412,0.5246246617529412,0.9610342795951478,0.1897391260309189
model 1,0.05514497474095551,0.0550504797889344,0.9252832980261609,0.5246246617529412,0.5246246617529412,0.9610342795951478,0.1897391260309189
model 2,0.05514497474095551,0.0550504797889344,0.9252832980261609,0.5246246617529412,0.5246246617529412,0.9610342795951478,0.1897391260309189
best model,0.05514497474095551,0.0550504797889344,0.9257236482796286,0.5332835303945072,0.5332835303945072,0.9612148866390988,0.21809368441588226
