,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9535962877030162,0.9324192389064367,0.9324192389064369,0.966126864826586,0.8970609646967821
model 1,0.05514497474095551,0.0550504797889344,0.9535962877030162,0.9324192389064367,0.9324192389064369,0.966126864826586,0.8970609646967821
model 2,0.05514497474095551,0.0550504797889344,0.9535962877030162,0.9324192389064367,0.9324192389064369,0.966126864826586,0.8970609646967821
best model,0.05514497474095551,0.0550504797889344,0.9531676679410158,0.9306996777826775,0.9306996777826776,0.9661668968238312,0.8946595385030057
