Metric,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlfb,edulvlmb,edulvlpb,eduunmp,eiscedf,eiscedm,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,emprelp,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icppdwk,icwhct,iorgact,isco08,isco08p,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,occf14b,occm14b,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
accuracy,0.917599672310213,0.9337793555434188,0.9416985253959584,0.9584243582741672,0.9677089022392136,0.8842845439650464,0.8344483888585472,0.9987028945931186,0.9424494811578372,0.8453713817586018,0.9335745494265428,0.9987028945931186,0.9424494811578372,0.8453713817586018,0.948798470780994,0.9550109229929,0.9734434735117422,0.9571272528672856,0.9589705079191698,0.946613872200983,0.8267340251228836,0.9647050791916986,0.9139131622064446,0.9214227198252322,0.9331649371927908,0.9900327689787002,0.9868241398143092,0.9567176406335336,0.824412889131622,0.8510376843255052,0.8540415073730202,0.852607864554888,0.9899645002730748,0.9824549426542872,0.9771299836155106,0.8269388312397596,0.9895548880393228,0.8965729109776078,0.9541234298197706,0.9617695248498088,0.9591753140360458,0.8685144729655926,0.9901693063899508,0.787616056799563,0.975218459858001,0.9812261059530312,0.8428454396504642,0.6295057345712726,0.9578782086291644,0.8327416712179138,0.8040688148552704,0.6291643910431458,0.9686646641179684,0.9270890223921354,0.986004915346805,0.988599126160568,0.988803932277444,0.9874385581649372,0.8055707263790278,0.9432687056253414,0.9829328235936646,0.9294784270890224,0.9257236482796286,0.9306389950846532,0.9531676679410158,0.9861414527580558,0.8852403058438012,0.9299563080283998,0.82400327689787,0.9883260513380666,0.9842981977061714,0.9221054068814856,0.9797241944292736,0.9752867285636264,0.9214762277296413
balanced accuracy,0.5161383999451779,0.5025641025641026,0.5,0.7974801535658511,0.7568238279971454,0.8765221041943294,0.8317047724293196,0.9933426769446392,0.5848373830513814,0.838650113502842,0.5157756538718462,0.9933426769446392,0.5848373830513814,0.838650113502842,0.7280974298663845,0.8076878922394,0.7931014119185935,0.8075861434028402,0.768185143616507,0.7319793287367052,0.8202995598700126,0.8508140114758868,0.8528649103958923,0.5209827399528693,0.8768095437363344,0.9782337123725312,0.98583311764684,0.7924422645747764,0.5016112115664874,0.8420078903654484,0.845042036977769,0.8435258899775966,0.9623652671055049,0.9201404650824742,0.8971597274882326,0.8176980643835088,0.9550003281609378,0.5,0.7403994776348226,0.768595041322314,0.8065766021502374,0.5135149657709807,0.9567307692307692,0.7877104227241581,0.888866040573566,0.9722745825012532,0.5,0.6090995043506743,0.7485315103780571,0.8260379269904153,0.7677451584017825,0.6042378674869545,0.7760440572760385,0.7306331424294658,0.9844408193689294,0.9860461229946524,0.9762745274748684,0.9864890184556752,0.7874080797194047,0.6912185012095787,0.921645495172252,0.5462748428243098,0.5332835303945072,0.5018217903219844,0.9306996777826776,0.9386248263285356,0.7469647708449525,0.7681562932852267,0.8083066678106321,0.9575551187658214,0.9660050674623988,0.502615518744551,0.9582574051500312,0.9741199623985528,0.7836938183541899
ROC,0.5161383999451779,0.5025641025641026,0.5,0.7974801535658511,0.7568238279971454,0.8765221041943295,0.8317047724293196,0.9933426769446392,0.5848373830513814,0.838650113502842,0.5157756538718463,0.9933426769446392,0.5848373830513814,0.838650113502842,0.7280974298663845,0.8076878922394,0.7931014119185935,0.8075861434028403,0.7681851436165069,0.7319793287367053,0.8202995598700126,0.8508140114758868,0.8528649103958923,0.5209827399528691,0.8768095437363344,0.9782337123725314,0.98583311764684,0.7924422645747764,0.5016112115664874,0.8420078903654485,0.845042036977769,0.8435258899775968,0.9623652671055049,0.920140465082474,0.8971597274882326,0.8176980643835088,0.9550003281609378,0.5,0.7403994776348226,0.768595041322314,0.8065766021502375,0.5135149657709808,0.9567307692307692,0.7877104227241581,0.888866040573566,0.9722745825012532,0.5,0.6090995043506743,0.7485315103780571,0.8260379269904152,0.7677451584017824,0.6042378674869545,0.7760440572760385,0.7306331424294656,0.9844408193689294,0.9860461229946524,0.9762745274748684,0.9864890184556752,0.7874080797194047,0.6912185012095787,0.921645495172252,0.5462748428243098,0.5332835303945072,0.5018217903219844,0.9306996777826776,0.9386248263285356,0.7469647708449525,0.7681562932852267,0.8083066678106319,0.9575551187658212,0.9660050674623988,0.502615518744551,0.9582574051500312,0.9741199623985528,0.7836938183541899
F1,0.9569036312350484,0.965743749117107,0.96997398213909,0.977743668457406,0.9830714720303496,0.9096048210762092,0.8146449591072383,0.9992819621329504,0.9700181384927268,0.8684134084703422,0.96556849145405,0.9992819621329504,0.9700181384927268,0.8684134084703422,0.9727510536259264,0.9757960847687956,0.9861175546911246,0.977045105636377,0.9782663725454742,0.9713993124131372,0.7707317073170732,0.9804691927014468,0.9429850341366368,0.958955889170203,0.9564946895969426,0.9936648442245942,0.9846959004044088,0.9768071407667543,0.9036848412222888,0.8757120072909546,0.87831531018782,0.8771410686849144,0.99454282214055,0.9904065101347568,0.98745365342122,0.7648641127910213,0.9943090942904964,0.9454663259061948,0.9756627553237724,0.979588861350051,0.9781320851312806,0.9293418445960818,0.9944852941176472,0.793932569384646,0.9863856280238532,0.98623967975982,0.9147217900274136,0.6992518703241895,0.977734473674714,0.8007482108002603,0.6936379163108454,0.5002759889604416,0.9834469328140214,0.9598012646793136,0.9823504089539388,0.9904544155472992,0.9928788536691272,0.985417657314947,0.8434132394985705,0.9698945766764482,0.990665372264954,0.9631768438313192,0.9612148866390988,0.9640633842671196,0.9661668968238312,0.9924369434819864,0.9320561012085202,0.9604624277456648,0.7399636877143433,0.9936372093023256,0.9902649623296368,0.9594570585936112,0.9870107150666958,0.9708722240102992,0.9344054385283208
Matthews,0.1494192296425217,0.0691989604129947,0.0,0.6691402998977468,0.659205816505286,0.7490230677887438,0.6654001622955686,0.9926073824491785,0.36090479349529,0.6814740716286668,0.1542788570977921,0.9926073824491785,0.36090479349529,0.6814740716286668,0.568241888551985,0.6595753472346161,0.6928960269670492,0.6548006721229549,0.6214599648943365,0.5979212524316807,0.6325560303161418,0.8108139692187467,0.7864285233991157,0.1751993316841151,0.8247593608743866,0.9706268333447988,0.9731913479493052,0.6601368027620119,0.0350069285377736,0.6909263408517873,0.6970528475726026,0.694056926286981,0.9322724460240958,0.8900775509742085,0.8628096493930152,0.6286103457890455,0.931207842972948,0.0,0.5945217473823942,0.7181221408943208,0.6759737844205149,0.1290164884629861,0.9504955816067302,0.5766069734172296,0.8542302777756431,0.9573726449245208,0.0,0.2285800441220355,0.6033486423908074,0.6578876606203068,0.552382503927884,0.2217416883324527,0.7237242558020993,0.6028238679875797,0.9708010223251018,0.9765804341017364,0.9670465194875324,0.974443344786773,0.5947940359282723,0.5058007874557692,0.8934296398338558,0.2560994692802395,0.2180936844158822,0.0396222831394843,0.8946595385030057,0.9106808117363766,0.5821815080441586,0.6938997900892275,0.6077406866175511,0.9230553630914076,0.950179506775048,0.0694507089913372,0.9419742283357389,0.9494457137265596,0.6235550607793674
