Metric,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlfb,edulvlmb,edulvlpb,eduunmp,eiscedf,eiscedm,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,emprelp,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icppdwk,icwhct,iorgact,isco08,isco08p,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,occf14b,occm14b,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
accuracy,0.915619879847078,0.9334380120152922,0.9416985253959584,0.9629300928454396,0.969006007646095,0.9363052976515566,0.9024440196613872,1.0,0.9464773347897324,0.9037411250682688,0.9318678317859094,1.0,0.9464773347897324,0.9037411250682688,0.925587110868378,0.9595166575641726,0.974604041507373,0.9622474057891862,0.963203167667941,0.9604724194429274,0.8806663025669034,0.968186783178591,0.919784270890224,0.9187602403058438,0.9406744948115784,0.9984980884762424,0.9961769524849808,0.9589022392135446,0.8242763517203714,0.9098853085745494,0.9093391589295466,0.905993992353905,0.9939240851993446,0.9860731840524304,0.9827280174767886,0.8734980884762424,0.9929000546149646,0.8965729109776078,0.9589705079191698,0.9617695248498088,0.9584926269797924,0.8768432550518842,0.992012561441835,0.9222419442927362,0.9785636264336428,0.9898962315674494,0.8568405243036592,0.695180229382851,0.963407973784817,0.901010376843255,0.8893364281813216,0.6775669033315128,0.9731021299836156,0.9285226652102676,0.9949481157837248,0.9954942654287274,0.9992490442381212,0.996381758601857,0.8555434188967778,0.9255188421627526,0.98798470780994,0.9243582741671218,0.9291370835608956,0.9306389950846532,0.9569224467504096,0.9895548880393228,0.8136947023484434,0.9312534134352812,0.8674221736755872,0.9956308028399782,0.9894866193336974,0.9216957946477334,0.9882577826324412,0.989213544511196,0.9365184067191168
balanced accuracy,0.5,0.5,0.5,0.8075221238938053,0.7679871652474393,0.923381320133302,0.8980266924471317,1.0,0.6136650370278689,0.9017823169906728,0.5,1.0,0.6136650370278689,0.9017823169906728,0.5,0.775871589962073,0.779798407263494,0.7540398167888955,0.7626021405114369,0.8371486997696783,0.8810722004572581,0.8607730669024322,0.86581950514267,0.5,0.8955434846388557,0.997002393355537,0.9965345020314516,0.8143611756379485,0.5,0.9077022579057464,0.9078967047440852,0.899568013121938,0.9886500922259228,0.9417081457747088,0.9166549248867666,0.8718768612788187,0.9777603402063746,0.5,0.7744497964920813,0.768595041322314,0.8262964058416388,0.6076714447872957,0.96484375,0.9222512881349896,0.9066463735377042,0.9846043700456416,0.5934733642190291,0.6836391156744099,0.7456310024989781,0.8936531622861352,0.8674050257456755,0.6775319157338441,0.8241994685698222,0.7378339604123806,0.995424022544206,0.9944852941176472,0.9987308934896536,0.9967331329097108,0.831948473844393,0.5,0.9405727667890088,0.5,0.580695346044725,0.5,0.9354557139172884,0.9592481591117386,0.5,0.7791099843399703,0.8598090733077519,0.9790203584270988,0.9793357885144414,0.5,0.9746583960174589,0.990496807444428,0.799116838222788
ROC,0.5,0.5,0.5,0.8075221238938053,0.7679871652474393,0.923381320133302,0.8980266924471318,1.0,0.6136650370278689,0.9017823169906728,0.5,1.0,0.6136650370278689,0.9017823169906728,0.5,0.775871589962073,0.7797984072634939,0.7540398167888955,0.7626021405114368,0.8371486997696782,0.8810722004572581,0.8607730669024322,0.86581950514267,0.5,0.8955434846388557,0.997002393355537,0.9965345020314516,0.8143611756379485,0.5,0.9077022579057464,0.9078967047440852,0.899568013121938,0.9886500922259228,0.9417081457747088,0.9166549248867664,0.8718768612788186,0.9777603402063744,0.5,0.7744497964920813,0.768595041322314,0.8262964058416389,0.6076714447872957,0.96484375,0.9222512881349896,0.9066463735377042,0.9846043700456418,0.593473364219029,0.6836391156744098,0.7456310024989781,0.8936531622861352,0.8674050257456755,0.677531915733844,0.8241994685698222,0.7378339604123806,0.995424022544206,0.9944852941176472,0.9987308934896536,0.9967331329097108,0.8319484738443929,0.5,0.9405727667890088,0.5,0.580695346044725,0.5,0.9354557139172884,0.9592481591117384,0.5,0.7791099843399703,0.8598090733077519,0.9790203584270986,0.9793357885144414,0.5,0.9746583960174589,0.9904968074444278,0.799116838222788
F1,0.955951532430506,0.9655732495321492,0.96997398213909,0.980177417588435,0.983740419740706,0.9514340742283066,0.8877366643098437,1.0,0.9720638540478904,0.9166568152263862,0.9647324899286168,1.0,0.9720638540478904,0.9166568152263862,0.9613557399134935,0.9784041662114428,0.9867530802649384,0.9800252844500632,0.9805744765199842,0.978565875689483,0.843984291324527,0.9823898420376388,0.9464911881233208,0.957660286059916,0.9610121584638162,0.9990407255603034,0.995603705448265,0.977922839958926,0.9036748746351322,0.9230230930720784,0.9223391812865496,0.9212917976564732,0.9966876325877404,0.9923669834617976,0.9905168859402526,0.8307917085197699,0.9961222967934376,0.9454663259061948,0.9781795737573976,0.979588861350051,0.97768152118053,0.9320527306967984,0.99551466359977,0.9222896909326602,0.9881990378833432,0.99256057102644,0.9200686106346484,0.7412344248044045,0.9807305148116192,0.8800860072775389,0.8302440046078122,0.6415724368217347,0.9857225684881866,0.960545653238874,0.993691389599318,0.9962055881338392,0.9995197135746408,0.995840200926144,0.8871827681808487,0.9613189150859776,0.993423019431988,0.9606924932595432,0.9627609959101672,0.964073550212164,0.9688502739793652,0.994287847675938,0.8972785786878459,0.9610640683602056,0.8058000000000001,0.9976197560249924,0.9934596109742632,0.959252548936019,0.9924508426966292,0.9874960430515984,0.9509103335695276
Matthews,0.0,0.0,0.0,0.7035802835569092,0.6757032844836698,0.8600769106633144,0.8041765446826116,1.0,0.4315976386413493,0.8027636515451068,0.0,1.0,0.4315976386413493,0.8027636515451068,0.0,0.6737505383099289,0.7018943294990864,0.6690129754251176,0.6522632679355708,0.7281145142140357,0.7495433565982978,0.8309636263296498,0.8002373172494206,0.0,0.8438397098883503,0.9955866328869376,0.99224198588547,0.6846056002763721,0.0,0.8143874171926646,0.8135710618228117,0.8053112767079638,0.9602322597660964,0.9137673435614698,0.8975665969380088,0.731604608759394,0.954120562393681,0.0,0.6471752731236013,0.7181221408943208,0.6826665747452735,0.3261332692119001,0.9598879194743666,0.8445061894812402,0.8749595235686964,0.977070300553518,0.3069568210252839,0.372719361363753,0.6505828503260299,0.7989821434339313,0.7495530344865236,0.3516543528099212,0.7683587182543201,0.61263827053263,0.9895018666672886,0.9907037067899064,0.99779926152258,0.992658210281784,0.7083309265443015,0.0,0.92568686461187,0.0,0.3180628762165706,0.0,0.9033232444255922,0.9335372965937834,0.0,0.6995527543942323,0.7065529596860545,0.9711711079570794,0.9667707135716834,0.0,0.9665509402270672,0.978221996910772,0.640746838582238
