Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlfb,edulvlmb,edulvlpb,eduunmp,eiscedf,eiscedm,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,emprelp,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icppdwk,icwhct,iorgact,isco08,isco08p,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,occf14b,occm14b,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
dngdk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001829886004893,0.0067453703246663,0.0,0.0,0.0,0.0,0.0,9.362647196156216e-05
dngna,0.0,0.0,0.0,3.4931562715551024e-05,1.4004513750782593e-05,0.0030870464484511,0.0222625729900128,0.0,9.23012250775708e-06,0.0019928768758379,0.0,0.0,1.964637253858867e-05,0.0019489274042591,0.0,6.010677623086465e-05,2.763801202981861e-05,3.990248919928073e-06,6.651768868256374e-05,7.899303145204466e-05,0.0053641379594765,3.479720087019444e-05,0.0002028981907078,0.0,0.0002951827820611,6.617157239284227e-05,1.1472957004830975e-05,2.948097316062577e-05,0.0,0.0021771671119506,0.0017183291032528,0.0020878304646958,2.041796818484376e-07,6.516376468085563e-06,5.894441402698731e-05,0.0069195230054556,2.239188883943914e-05,0.0,5.03233483828967e-05,0.0,2.6771422640948096e-05,0.0001280785222467,7.451777088585132e-08,0.0016504509833349,9.085229717451329e-05,1.1666733117702831e-06,1.0546640929962448e-05,0.0002288610654104,5.827952135777775e-06,0.0144368028299564,0.0092666306186162,0.0002255199290351,0.0005162347242126,7.504008624403118e-05,3.071018481976606e-06,4.300971087015373e-05,1.0529779514156234e-05,0.0,0.0064577255981599,0.0,3.197608637060326e-05,0.0,6.987088844889497e-05,0.0,3.7686739370940494e-05,1.0346326494980071e-05,0.0,0.000122026837512,0.0001929159679251,5.365212178403195e-05,3.701656319373293e-07,0.0,2.5971130858298443e-05,0.0001270864527825,0.0011148777116627353
icomdng,0.0,0.0,0.0,2.2971151481379463e-05,9.384235191410432e-06,0.0001864805712713,0.0068489348877724,0.0,1.805373299177793e-05,0.0007745826300803,0.0,0.0,1.1777778204310606e-05,0.0007335216671143,0.0,7.097615717925646e-05,4.650706114351667e-05,5.03688197097004e-06,6.788384100086643e-05,0.0001210047840404,0.0001653391144294,5.523635502895883e-05,6.246543189953669e-05,0.0,8.708910766199213e-05,5.9285504833650665e-05,6.617818752198301e-06,1.4642566829767476e-05,0.0,0.000872656234378,0.000842348956036,0.0009039463530213,1.0651502204378337e-06,4.37576953106524e-06,8.377075329012068e-05,0.0001464882403016,3.15053288923388e-05,0.0,2.8944397163324444e-05,1.812637982330223e-07,1.0241350618859764e-05,0.0001332818768257,0.0,0.0006579839262211,0.0001065005872459,1.5081839229164173e-05,7.363748694784087e-06,9.113908059054934e-05,1.1012660629154722e-05,0.0035607373587101,0.0013126323092363,0.0001641098888893,0.0003869328374689,3.076735077223846e-05,4.0793619741186223e-08,4.07866496567949e-06,1.3568462455354174e-05,0.0,0.0004732551893631,0.0,7.263218514290266e-05,0.0,4.4496167974136345e-05,0.0,6.040260557148738e-05,1.5943756630630393e-05,0.0,2.7560046948600945e-05,0.0001167778768064,3.79497736118014e-05,1.079127564021822e-05,0.0,3.316429172411622e-05,1.8274918272692343e-05,0.00026621343985633815
mnactic,0.0,0.0,0.0,4.400927132250792e-06,1.298020899516806e-05,0.0001707637785561,0.0003832029479954,0.0,1.888890693198142e-05,0.0007111009102645,0.0,0.0,1.2317413485247397e-05,0.000640105961828,0.0,0.0001054919651063,1.582594018475992e-05,1.5647627292687976e-05,2.0096198799084056e-05,0.000185020235174,0.0001446921845342,3.5832553956908114e-05,5.668742908510055e-05,0.0,1.9024102758762528e-05,6.417148539282117e-05,0.0,2.3934632419205903e-05,0.0,0.000749222404964,0.000835274531153,0.0007420644438106,3.476447040152153e-07,7.92408343845369e-06,0.0001045622528672,0.0001531241914393,3.4674293280034034e-05,0.0,2.600401667096924e-05,7.380738326246347e-07,2.2569799363052097e-05,5.122512271454741e-05,0.0,0.0005756996950077,0.0001162699559818,1.6695749457297794e-06,1.085353265281168e-05,5.50144550749449e-05,1.4591799145704922e-05,0.0002294094704956,0.0004228572452759,0.0001406634245992,0.0004529066258147,3.1886411319702906e-05,1.1158249556308953e-07,6.319011551034981e-06,1.4430773187570273e-05,0.0,0.0001876456308362,0.0,3.905330027808985e-05,0.0,3.5484917151524534e-05,0.0,4.504012925552386e-05,2.0968200990921284e-05,0.0,0.0,0.0,3.35263983829618e-05,0.0,0.0,2.9333198904374666e-05,2.416638043640973e-05,0.00010615970245830056
icpdwrk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wkdcorga,0.0,0.0,0.0,8.045107777857353e-05,3.477592842062571e-05,0.0002587065082809,0.0664819331099101,2.627577688110172e-07,3.3199321849449807e-05,0.0172175925907638,0.0,0.0,4.675971266178927e-05,0.0171601671425534,0.0,0.0001304305413627,1.3934607003811495e-05,1.5830277232523e-05,5.136141000147001e-05,0.0088309052467079,0.0031527863342174,0.0002639947478916,0.0002022288707016,0.0,0.0002510720692931,6.991545872425289e-05,7.134473661864038e-06,0.0001586039960076,0.0,0.0173625053829758,0.0175223200781987,0.0178648199399987,0.1551632397424069,0.1425157715929914,0.0740712891030005,0.0030322880116642,0.0003711743226059,0.0,0.0002253238949064,2.8921556546479546e-07,0.0001269406084042,0.0003416321236673,9.780943541260606e-07,0.0032903482880318,0.1381356997141271,5.027240970772617e-06,0.0001789279478642,7.254958729192707e-05,6.038382927874124e-05,0.0722122880737325,0.0871611354952931,0.0017698680081209,0.0005482518024143,0.0001128604081455,7.259307461351672e-06,2.9765380352610448e-06,1.659544107312419e-05,0.0,0.0258351969162593,0.0,0.1009387741953776,0.0,0.0002397353554601,0.0,5.892084307014084e-05,,0.0,0.1401784556393454,0.0002426009164427,0.0648516230911476,0.0005553751739278,0.0,2.5765427387817172e-05,3.095560380232865e-05,0.01615879716626841
icwhct,0.0,0.0,0.0,8.045107777857353e-05,3.477592842062571e-05,0.0002587065082809,0.0664819331099101,2.627577688110172e-07,3.3199321849449807e-05,0.0172175925907638,0.0,0.0,4.675971266178927e-05,0.0171601671425534,0.0,0.0001304305413627,1.3934607003811495e-05,1.5830277232523e-05,5.136141000147001e-05,0.1300224321896988,0.0031527863342174,0.0916106591882487,0.0002022288707016,0.0,0.0002510720692931,6.991545872425289e-05,7.134473661864038e-06,0.0001586039960076,0.0,0.0173625053829758,0.0175223200781987,0.0178648199399987,,0.1425157715929914,0.0740712891030005,0.0030322880116642,0.1103082158763307,0.0,0.0002253238949064,2.8921556546479546e-07,0.0001269406084042,0.0003416321236673,9.780943541260606e-07,0.0032903482880318,0.1381356997141271,1.6556751473992576e-05,0.0001789279478642,7.254958729192707e-05,6.038382927874124e-05,0.0722122880737325,0.0871611354952931,0.0017698680081209,0.0005482518024143,0.0001128604081455,7.259307461351672e-06,2.9765380352610448e-06,1.659544107312419e-05,0.0,0.0258351969162593,0.0,0.1009387741953776,0.0,0.0002397353554601,0.0,5.613422696049084e-05,0.1553358822732537,0.0,0.1401784556393454,0.0023702710631957,0.0664872072477741,0.1926360772696174,0.0,3.283499080699825e-05,6.579322845593727e-05,0.02326211883680889
edulvlfb,0.0,0.0,0.0,9.152199495430188e-05,2.982366062178859e-05,0.0002073897828258,0.0029797605509027,,0.0577139726509957,0.0079130020264739,0.0,1.402313681362427e-06,0.0577191695449487,0.007851803359578,0.0,0.0001571653241218,2.422747211081509e-05,1.5930236193352777e-05,4.8920458217935294e-05,0.0001968015743039,0.0050112061484838,5.715492329376641e-05,0.0001988621262521,0.0,0.0008972626544735,7.932715659709678e-05,1.6786843689912233e-05,0.0002584181094609,0.0,0.0056737815342358,0.0055699903110976,0.0047659438815375,4.664642694818256e-08,9.152468522234308e-06,8.989817208603506e-05,0.0043929806338001,3.988698783841734e-05,0.0,0.0003058021805195,2.2333969940746808e-05,0.0001974041593482,0.000472367747546,1.275518714374535e-06,0.0023314219212789,7.470923341829201e-05,8.772190783587189e-05,0.0691291632390642,0.030977229564577,7.410143104748689e-05,0.0016227357177068,0.001811001639528,0.0013336731651311,0.0006504064395865,0.0001908357065657,0.0,0.0006481539236785,1.3203778590022751e-05,7.790848962740016e-06,0.0008877873853669,0.0,5.901119010083479e-05,0.0,0.000535992177824,0.0,0.0001469025394466,2.3073003225513275e-05,0.0,0.0004279026557821,0.0014941109972515,5.926884902991938e-05,6.260793428299327e-07,0.0,6.874857780848204e-05,1.7898381560420172e-05,0.003776496485993216
occf14b,0.0,0.0,0.0,7.02295412347329e-05,2.5215686649462256e-05,0.0001870720534506,0.0010123687394372,0.1257013958105183,0.0028723234635378,0.0011900508256025,0.0,0.1257222416856112,0.0028532197765849,0.0012143512435361,0.0,0.0001297488425495,1.7059300625512647e-05,1.1269469666197776e-05,6.163086242511752e-05,7.196299289993225e-05,0.0004588677450855,6.424736655199931e-05,0.000173301254398,0.0,2.229442939558262e-05,8.181170378828219e-05,0.0,0.0001580661335983,0.0,0.0009710095043858,0.0009534773005593,0.000836363299342,1.3594988386431694e-06,7.739002660820582e-06,0.0001092775335199,0.0004649277482171,4.6393371020649975e-05,0.0,0.0001687740231434,1.5024403784225092e-07,0.0001232533828145,0.0003221949565435,0.0,0.0010713010458998,0.0001008674011629,0.0,,3.104317064099582e-06,3.4176321503972566e-05,0.0003726492871261,0.004293984991306,0.0003217863155407,0.0004342140214499,0.0001381278483191,2.935530745110318e-05,0.0001184860980254,1.3330736985085856e-05,2.725470423627474e-06,0.0007482329912782,0.0,0.0001082039357774,0.0,0.000535992177824,0.0,7.436724625222783e-05,0.0,0.0,0.0002743198682107,0.0015216657204816,0.000115771112397,0.0001525669390232,0.0,4.883771931579503e-05,2.449730824078744e-05,0.003789619355798478
occm14b,0.0,0.0,0.0,6.533173907711456e-05,3.759963443487033e-05,0.0001537871489612,0.0029797605509027,9.280647363751356e-05,0.0143192245982831,0.0141007404256164,0.0,9.532054083919833e-05,0.0143082370312161,0.0139991420769825,0.0,9.33193838234664e-05,3.194972419190608e-05,3.462398378457421e-05,7.28177204939043e-05,0.0001681134429138,0.0041309802547747,5.737014407753072e-05,0.0001374472459233,0.0,0.0016787841444202,7.558223541566814e-05,1.6786843689912233e-05,0.0001156087638961,0.0,0.0069358551577344,0.0065914337463669,0.0060411069296675,9.264577719880762e-07,9.368417805408423e-06,5.5191755816435054e-05,0.0045040513834837,4.072095873384973e-05,0.0,0.0001686870024421,1.5024403784225092e-07,9.15817961767882e-05,0.0009987503915909,1.275518714374535e-06,0.0023314219212789,9.93022427417922e-05,8.772190783587189e-05,0.0003996958559879,,6.025631889405256e-05,0.0016227357177068,0.001811001639528,0.0003217863155407,0.0004342140214499,0.0055783355694068,2.935530745110318e-05,0.0001184860980254,1.073524879781773e-05,7.790848962740016e-06,0.0002185354824906,0.0,2.6605844403206083e-05,0.0,0.0002730569224012,0.0,5.7839972250183614e-05,1.3047891288275888e-05,0.0,6.989920661447372e-05,0.0040751927464903,2.7928337991713997e-05,0.0001525669390232,0.0,3.862283507615383e-05,1.7898381560420172e-05,0.0015080611978204857
imprich,0.0,0.0,0.0,3.791390738346145e-05,1.304430361100968e-05,0.0001760150275009,0.0012303174284115,1.2411767827757644e-06,1.8447911281029137e-05,0.0011466969669048,0.0,1.4512759151538434e-06,1.9882219153547625e-05,0.0011452607757623,0.0,0.0001165129354421,0.00025733852219,1.3909371073934568e-05,3.4979405250615005e-05,0.0001417657414925,0.0001650371186178,5.541792748391753e-05,0.000161563103214,0.0,0.0001522804692557,6.225979794726289e-05,0.0,0.0001191845590156,0.0,0.001197309324268,0.0013246021420352,0.001171746055365,0.0,8.367849622771115e-06,3.4322617303804246e-05,0.0001589733210592,2.76627416626097e-05,0.0,0.0012493660684048,4.88082465040153e-07,2.793455885204449e-05,0.0008037036443804,0.0,0.0007021666312713,8.836538514563198e-05,5.881520463970916e-05,0.0002869424697461,0.0004312810151968,0.0005493052222284,0.0003112328308752,0.001131628578767,0.0007854948730216,0.0006840477970974,0.0001373603164324,2.879490729917933e-05,5.62700908953967e-06,1.6468554000873394e-05,0.0,0.0005606685242643,0.0,7.059631246870808e-05,0.0,0.0001604968526594,0.0,4.05486620638908e-05,3.021863325239061e-05,0.0,0.0002780383711036,0.0004825923487585,4.9934444305216174e-05,2.9183986585357147e-08,0.0,4.402489142804791e-05,1.9235881077898972e-05,0.00024363393580119526
ipeqopt,0.0,0.0,0.0,1.0532851640682844e-05,2.791707253833561e-05,0.000160602704602,0.0027406328905067,2.187322341029259e-06,2.569716358439197e-05,0.0019769036330993,0.0,2.264258735066922e-06,1.6991306806264297e-05,0.0019843005569757,0.0,8.501841270922989e-05,0.00012610180457,1.816171893472324e-06,2.317624284081767e-05,0.0001168769417632,0.0003559490291645,6.75385594212933e-05,8.75328326434633e-05,0.0,0.0005734762210965,6.225979794726289e-05,0.0,7.360664521656616e-05,0.0,0.0016261604904829,0.0011312970562124,0.0012157401163973,9.573596487930658e-07,7.765792327249262e-06,6.894094472378015e-05,0.0004836826670097,4.02520501571018e-05,0.0,0.0006945378349474,3.570435376711867e-07,0.0001227312177376,0.0014048513333632,0.0,0.0004614963321959,0.0001131682776381,3.439725251380088e-06,0.0004439231499749,0.0005424070652091,0.0004429584360039,0.0024106860356401,0.0021888917898518,0.0018155703522901,0.000935433132495,0.000241049321095,1.2165486160531648e-05,4.23017700467071e-06,1.6468554000873394e-05,4.941307599948541e-06,0.0006788503207003,0.0,9.116562128215434e-05,0.0,3.6232285977986776e-05,0.0,6.389095528412753e-05,2.767843488905108e-05,0.0,0.0010551612607896,0.0004825923487585,0.0001095400475998,0.0,0.0,4.402489142804791e-05,2.523455448779321e-05,0.00037256562419256135
impsafe,0.0,0.0,0.0,4.494578063230954e-05,2.099513328511164e-05,0.0001691818939516,0.0027406328905067,3.3643929888661635e-06,2.569716358439197e-05,0.0019769036330993,0.0,2.272541633567132e-06,1.6991306806264297e-05,0.0019843005569757,0.0,8.501841270922989e-05,0.00012610180457,1.816171893472324e-06,2.317624284081767e-05,0.0001168769417632,0.0003559490291645,6.75385594212933e-05,0.0002996951346521,0.0,0.0005734762210965,6.225979794726289e-05,0.0,7.360664521656616e-05,0.0,0.0016261604904829,0.0011312970562124,0.0012157401163973,9.573596487930658e-07,7.765792327249262e-06,6.894094472378015e-05,0.0004836826670097,4.02520501571018e-05,0.0,0.0006945378349474,3.570435376711867e-07,3.919348553262997e-05,0.0014048513333632,0.0,0.0004614963321959,0.0001131682776381,3.439725251380088e-06,0.0004439231499749,0.0005424070652091,0.0004429584360039,0.0024106860356401,0.0021888917898518,0.0018155703522901,0.000935433132495,0.000241049321095,2.5633265999522925e-05,1.5703992192100336e-05,1.6468554000873394e-05,4.941307599948541e-06,0.0006788503207003,0.0,9.116562128215434e-05,0.0,0.0001813738420887,0.0,7.942639045629407e-05,2.767843488905108e-05,0.0,0.0010551612607896,0.0004825923487585,0.0001095400475998,0.0,0.0,4.402489142804791e-05,2.523455448779321e-05,0.00037731560647293034
ipudrst,0.0,0.0,0.0,2.522255112875201e-05,2.791707253833561e-05,0.0001956931328329,0.0009139264743163,2.595984568158336e-06,2.569716358439197e-05,0.00073562441315,0.0,3.207411903200508e-06,1.6991306806264297e-05,0.0007688478414383,0.0,8.016104493733843e-05,0.0001748747381298,1.2270187324771356e-05,4.4684482330851584e-05,0.0001843224915366,0.0002262862885209,1.5820141589228688e-05,0.0002381470450921,0.0,0.0009853222041086,7.914714724283608e-05,0.0,5.317004236670432e-05,0.0,0.0009376304153853,0.0010016357134964,0.0010074126532754,2.736585644194101e-07,5.841137330637986e-06,7.076507688533083e-05,0.0002041619404375,2.2846142779248932e-05,0.0,9.782625981938582e-05,4.88082465040153e-07,7.079976345039985e-05,0.001031466463531,2.098091176391259e-07,0.0008004904075079,0.0001066292844262,1.485048103492148e-06,0.0003908107336351,7.616125328833345e-05,0.0004429584360039,0.0002982628595609,0.0005765870021847,0.0004118069874347,0.0016545470943929,8.980485435495765e-05,0.0001137151948737,0.0005064640550287,1.9201056720103e-05,2.3749419001579677e-06,0.0004979953616716,0.0,4.285143713679117e-05,0.0,0.0003014323947242,0.0,7.942639045629407e-05,1.6926556261745718e-05,0.0,0.0004638601123989,0.0001148645423013,4.9934444305216174e-05,5.142599474526166e-06,0.0,4.0443285505421285e-05,1.6256627847407224e-05,0.00022137458437139439
inwmms,0.0,0.0,0.0,4.981731118054742e-05,2.2438639961636436e-05,0.0001674164576515,0.0007024783629228,9.268177570385672e-07,3.1226046475373424e-05,0.0009798675409429,0.0,5.225016843793395e-07,1.8510025837513607e-05,0.0010609392882684,0.0,8.527780133408756e-05,2.224157816394566e-05,8.753806586366691e-06,3.850804656424852e-05,0.0002198137418985,0.0002722905192195,7.860622696157288e-05,0.0002860687707812,0.0,0.0008611267141966,6.636378744558133e-05,7.565587099360671e-06,0.0001243866919114,0.0,0.0008739783039971,0.0010273181939973,0.0008898080541884,1.0517382486652239e-07,6.55424034904685e-06,6.177496901460188e-05,0.0001872344253959,3.083425031041054e-05,0.0,0.0001905081131301,2.091979961892643e-07,0.0001126923421986,0.0012409497120949,0.0,0.0006203760050129,0.0001129578172355,1.748745621384751e-05,6.168527995175116e-06,8.549825303674989e-05,3.26069646942897e-05,0.000769010813407,0.0009723741276441,0.0003188866917048,0.0006224944577996,0.0001294962767041,2.374172730336244e-06,4.992039127412307e-06,1.4593409023190896e-05,6.216158248872893e-08,0.0006027568090145,0.0,3.9701192224007455e-05,0.0,0.0002648550214418,0.0,9.424312080561663e-05,2.4797955778778567e-05,0.0,0.0005962487452504,0.0002299716913447,7.385127320447678e-05,5.46548468083069e-06,0.0,2.624543291408488e-05,1.6016841164074867e-05,0.00020825197274427872
inwyys,0.0,0.0,0.0,6.751321679928197e-05,3.4846374268496354e-05,0.0001716298637564,0.0005001023749797,1.6186267037033853e-06,2.8259632274753365e-05,0.0013446362348758,0.0,1.1463914514473483e-06,3.1255467007514065e-05,0.0012658184802924,0.0,0.0001053635891754,1.7473765249234088e-05,2.6426183619037426e-05,3.585034101830183e-05,0.0001702115553303,0.0002469513650163,4.393527328207983e-05,0.0032309228587415,0.0,0.00250398833824,6.321807156042087e-05,7.338910979238777e-06,0.0001744540229976,0.0,0.0011457201681252,0.0012250484365904,0.0009884577239727,3.852897465431715e-07,3.810935401837412e-06,6.323651028616409e-05,0.0001925605644662,2.474483481529026e-05,0.0,0.0002323996405911,4.859618513164965e-06,0.0001314502844721,0.0015206636884461,0.0,0.0005595072171684,0.0001021807416211,3.355678584724742e-06,0.0001290557784802,0.0061531171411231,5.2092646343585846e-05,0.000910617478029,0.000549240662501,0.0004184414376847,0.0156651762975682,0.017258173900331,1.1189571910227624e-05,9.796772202235382e-05,1.284018063003073e-05,4.694543207425239e-06,0.0007474960002158,0.0,9.654767333761836e-05,0.0,0.0003065292564127,0.0,0.0019753527802821,2.0927197329188716e-05,0.0,0.0006945988262082,0.0110804646391656,6.313003702999268e-05,2.099854347458874e-05,0.0,3.0951801609850475e-05,2.0701301183969733e-05,0.0009809682119797346
polintr,0.0,0.0,0.0,0.0003926917182278,0.0009906899225088,0.000931592407911,0.0024914860984576,1.185961750693542e-05,0.0005255234922299,0.0110062661002748,0.0,1.0117562164517514e-05,0.000549028539974,0.0108366895747577,0.0,0.0002058567754261,0.0003599260419463,0.0004704450724237,0.0005646186690336,0.0037708843062633,0.0043665377764538,8.523741471236976e-05,0.0035745828096524,0.0,0.0056034124311802,9.103828590307436e-05,1.249813792625068e-05,3.4231163323744535e-05,0.0,0.0107798818536085,0.0059477032430039,0.0097915672778447,4.370205233752715e-05,0.0003745082533234,0.0014273047992334,0.0019536422832371,5.388629416952312e-05,0.0,0.0002453420283324,0.0002399422888881,0.0022126808944578,0.0064480103433412,7.948837669876195e-05,0.0025933218147865,0.0018928740514771,3.84610190407722e-06,0.001426298787053,0.0054861909312944,0.0006733135438386,0.0042762765378285,0.0054959247013287,0.0102773559691947,0.0013258838195938,0.0047157964971384,0.0001036066602176,0.0003166299207355,0.0001013608215737,8.586773129371508e-06,0.0152797762153653,0.0,0.0001034693713028,0.0,0.0028950679885777,0.0,0.0003818688837003,0.0004375561806511,0.0,0.0189384750836809,0.0292896838312196,0.0012336262281664,0.0011956537748305,0.0,0.0001871489880507,0.0001726019251194,0.002639122558222876
trstplt,0.0,0.0,0.0,6.465753262922561e-05,5.370854401618209e-05,0.0001856849376415,0.000655311788953,1.8096872774980985e-06,6.377470685088637e-05,0.0017501234163838,0.0,1.256708654774355e-06,6.974263494138801e-05,0.0017224232752497,0.0,0.0001094786505878,4.305653555742866e-05,1.1694621035841044e-05,4.661485839385518e-05,0.0029399773468016,0.0003017820337381,7.283338003771688e-05,0.0007187634147426,0.0,0.0003940483351929,7.196277399500603e-05,0.0,0.0001575438168584,0.0,0.0019673979069749,0.0019557368971553,0.0015008407977953,1.310215230280413e-07,5.249169695636345e-06,1.9778851051005885e-05,0.0002420818447022,2.568949515253263e-05,0.0,0.0001693719415699,5.146020924398087e-07,0.0001595345136821,0.0407345108788235,3.8705573378967565e-08,0.0006304297698669,0.0001730519551843,4.484558987001646e-06,7.599348345793249e-05,0.0006634905407946,5.2475653465337615e-05,0.0005681686103793,0.000480592535966,0.0836578091896503,0.0003680500437387,0.0005705424017387,5.221473726191084e-06,3.465143118171865e-06,1.4725907998008549e-05,0.0,0.0009906442075014,0.0,0.000121643553784,0.0,0.0006332189922094,0.0,5.259601703356745e-05,7.927777002111965e-05,0.0,0.0005725226429281,0.0004270716631284,3.019858788935861e-05,0.0,0.0,3.732834517482658e-05,1.7706494987991374e-05,0.0019790247995683788
wrkprty,0.0,0.0,0.0,0.0001287163719869,2.3581509053109707e-05,0.0001498066113545,0.0018080232628486,2.5189200504451622e-06,6.363248010191244e-05,0.0012948202454141,0.0,2.2525877162069557e-06,5.9711368529936295e-05,0.0012954343585976,0.0,0.0008573625200015,0.0001736004034367,0.0002964151679361,0.0001106395964482,0.0001094941530423,0.000219773877927,3.656284783628398e-05,0.0086510362983281,0.0,0.0009466080453487,6.122172128754327e-05,0.0,0.0005524312144913,0.0,0.0018257116668109,0.0017054268210967,0.0012803283235818,4.901245254947855e-07,4.810023877024139e-06,0.0001088893613471,0.0002881127797717,3.404670703378249e-05,0.0,0.001914513490264,0.0,0.0006230343970848,0.0076566333228948,0.0,0.0012364444739058,8.112009058480808e-05,4.793635831290083e-06,0.0006918577113918,0.0005356386069799,0.0008222729046008,0.0003837211058863,0.0014668360724127,0.008930755740647,0.0004623171595891,0.0013833917259667,0.0,6.011033112981179e-06,1.3098874812456058e-05,0.0,0.0003212046671556,0.0,8.373403729553589e-05,0.0,0.0140637703598941,0.0,0.0030481857447696,2.7047366074023187e-05,0.0,0.0003738742246134,0.00017542479826,4.363820102864162e-05,2.918066592737365e-05,0.0,3.934217611041444e-05,2.0143488221695927e-05,0.0008990465600688807
stfdem,0.0,0.0,0.0,9.136800457762746e-05,2.8585934570476863e-05,0.000179507319368,0.001560230614198,9.435222251352736e-07,3.538296101933883e-05,0.0009493339482093,0.0,7.549114388941681e-07,4.176009238799139e-05,0.0009084150257733,0.0,6.986307036472765e-05,3.057051223725738e-05,2.3274556514198685e-05,3.730303047869105e-05,0.0003709051037927,0.0001895290173328,2.9256524186436857e-05,8.755164221153317e-05,0.0,1.855213308959088e-05,6.977788357654141e-05,0.0,0.0001573726259356,0.0,0.001138007730715,0.0010754356673364,0.0009236259766723,0.0,6.994986794512744e-06,8.455235113966724e-05,0.0001757951065324,2.7268985063102266e-05,0.0,0.0003185797127475,0.0,0.0001996369817032,0.0011645938026155,0.0,0.0005720832875999,0.0001432607205702,2.126052060670736e-06,0.0012974658448148,0.0001334677427046,8.799023731930653e-05,0.0011955705045878,0.0005942116875027,0.0103908244645849,0.0005697106332086,4.895265063628041e-05,1.4104897224228836e-05,8.036971239927525e-06,1.1081556685045567e-05,0.0,0.0005165641201271,0.0,8.214969108085467e-05,0.0,0.0004935896831605,0.0,0.0001475688693293,2.6855444646385527e-05,0.0,9.200550024926016e-05,0.000214406691715,3.408012235480812e-05,1.0617390013684168e-05,0.0,2.3869158261649355e-05,2.2052800468773725e-05,0.0003611807629318108
freehms,0.0,0.0,0.0,2.855962928937867e-05,5.602888716905078e-05,0.0001856849376415,0.0004661442946027,1.909487976722968e-06,6.363248010191244e-05,0.0006386798958855,0.0,1.324841944443912e-06,5.9711368529936295e-05,0.0007451971775337,0.0,7.465623058925332e-05,0.0001736004034367,7.643373755268506e-06,5.578300459217028e-05,0.0001782618752393,0.000219773877927,4.334667163060261e-05,0.0002287346980635,0.0,0.0006258462421356,5.947462716534821e-05,0.0,4.066602624781927e-05,0.0,0.0008461476440931,0.0007970508406408,0.0007835855206856,2.9963401071089795e-08,8.711774830809047e-06,4.135395672345281e-05,0.0002881127797717,6.792425363636528e-05,0.0,0.0008625998321667,4.224360710927272e-07,7.626834461675647e-05,0.0075621368810443,0.0,0.0007179721244188,9.3773663527067e-05,1.4015841155712694e-05,0.0007130953147854,0.0005356386069799,0.0001270857149272,0.0003837211058863,0.0012725842249385,0.0086491093652609,0.0006489845656335,0.002156644480041,0.0,1.0887358232655577e-05,1.247725159859181e-05,0.0,0.0006194568403156,0.0,5.561229816936788e-05,0.0,0.0140637703598941,0.0,7.774821986173552e-05,2.249889732116541e-05,0.0,0.005795183156405,0.00017542479826,5.278855087907888e-05,2.4822049948857223e-06,0.0,2.882639386813357e-05,1.5884188771312867e-05,0.0006964144565576359
