Unnamed: 0,class,prob alternative,farness,colors,model perf,class perf,n labels
57,0,0.0236008082564192,0.0482584037203678,#fd7e14,0.9771,0.0,2
58,0,0.0240253989513536,0.1137647910147164,#fd7e14,0.9771,0.0,2
59,0,0.0235912915179697,0.0,#fd7e14,0.9771,0.0,2
60,0,0.0256966709415189,0.0,#fd7e14,0.9771,0.0,2
61,0,0.0240165345654028,0.159044476897391,#fd7e14,0.9771,0.0,2
62,0,0.025438949820134,0.0327085746896424,#fd7e14,0.9771,0.0,2
63,0,0.0236579415662811,0.0154122478410886,#fd7e14,0.9771,0.0,2
64,0,0.0238833067418403,0.0,#fd7e14,0.9771,0.0,2
65,0,0.0271455351022357,0.0565394471502815,#fd7e14,0.9771,0.0,2
66,0,0.0245471394338049,0.0822881737259545,#fd7e14,0.9771,0.0,2
67,0,0.0258751563905833,0.2849792188790304,#fd7e14,0.9771,0.0,2
68,0,0.0236254492065358,0.0,#fd7e14,0.9771,0.0,2
69,0,0.023585774481576,0.0,#fd7e14,0.9771,0.0,2
70,0,0.0235406026689711,0.1385199596157611,#fd7e14,0.9771,0.0,2
71,0,0.0235172324728573,0.0250621968981708,#fd7e14,0.9771,0.0,2
72,0,0.0261068240497227,0.0,#fd7e14,0.9771,0.0,2
73,0,0.0235815896005997,0.0449971143891783,#fd7e14,0.9771,0.0,2
74,0,0.0235689964029974,0.4507175677972815,#fd7e14,0.9771,0.0,2
75,0,0.0238021675738143,0.0,#fd7e14,0.9771,0.0,2
76,0,0.0239025484689207,0.1406708793564051,#fd7e14,0.9771,0.0,2
77,0,0.0235722529512693,0.1988984141545145,#fd7e14,0.9771,0.0,2
78,0,0.0242784668031973,0.0508928951619852,#fd7e14,0.9771,0.0,2
79,0,0.0243111560429639,1.0520222466689693,#fd7e14,0.9771,0.0,2
80,0,0.0235289155152459,0.4872232861722721,#fd7e14,0.9771,0.0,2
81,0,0.0235255388093325,0.0477566343588637,#fd7e14,0.9771,0.0,2
82,0,0.0235981736109961,0.0,#fd7e14,0.9771,0.0,2
83,0,0.0236056321215283,0.0628155166273394,#fd7e14,0.9771,0.0,2
84,0,0.0241549593302731,0.0,#fd7e14,0.9771,0.0,2
85,0,0.0238272977476203,0.0,#fd7e14,0.9771,0.0,2
86,0,0.0235572712644266,0.0,#fd7e14,0.9771,0.0,2
87,0,0.0237190686795347,0.027819714610375,#fd7e14,0.9771,0.0,2
88,0,0.0241098204548644,0.1253749577160841,#fd7e14,0.9771,0.0,2
89,0,0.0236029399880523,0.0869408247891778,#fd7e14,0.9771,0.0,2
90,0,0.0245391690504874,0.3588931128985181,#fd7e14,0.9771,0.0,2
91,0,0.0242635972036334,0.0,#fd7e14,0.9771,0.0,2
92,0,0.0243050747058773,0.0,#fd7e14,0.9771,0.0,2
93,0,0.0249808249513409,0.0,#fd7e14,0.9771,0.0,2
94,0,0.0238691054632062,0.0,#fd7e14,0.9771,0.0,2
95,0,0.0240443630066688,0.0,#fd7e14,0.9771,0.0,2
96,0,0.0236538778203107,0.0,#fd7e14,0.9771,0.0,2
97,0,0.0237659152803133,0.0,#fd7e14,0.9771,0.0,2
98,0,0.0235961949623586,0.2755963207953746,#fd7e14,0.9771,0.0,2
99,0,0.0240391045446222,0.0146603756277294,#fd7e14,0.9771,0.0,2
100,0,0.0239558310386782,0.0,#fd7e14,0.9771,0.0,2
101,0,0.0235690320058884,0.0106505200858521,#fd7e14,0.9771,0.0,2
102,0,0.0241625149185315,0.0,#fd7e14,0.9771,0.0,2
103,0,0.0236469688052039,0.0498892387167092,#fd7e14,0.9771,0.0,2
104,0,0.0235113223421955,0.3791464782312971,#fd7e14,0.9771,0.0,2
105,0,0.0236640307613073,0.0,#fd7e14,0.9771,0.0,2
106,0,0.0236481322229475,0.0338368799427071,#fd7e14,0.9771,0.0,2
107,0,0.0237190825504529,0.0042601403799725,#fd7e14,0.9771,0.0,2
108,0,0.0250789340061928,0.0,#fd7e14,0.9771,0.0,2
109,0,0.9909428875790752,1.5842473514658104,#446e9b,0.9771,0.0,2
110,0,0.0246346897108081,0.0,#fd7e14,0.9771,0.0,2
111,0,0.0236948777917579,0.5315922562513432,#fd7e14,0.9771,0.0,2
112,0,0.0239852124422984,0.1060752886529526,#fd7e14,0.9771,0.0,2
113,0,0.0236301119955562,0.0,#fd7e14,0.9771,0.0,2
114,0,0.0235456373700406,0.0,#fd7e14,0.9771,0.0,2
115,0,0.988670027066844,1.3896879448535868,#446e9b,0.9771,0.0,2
116,0,0.0236096715345557,0.0938604379359241,#fd7e14,0.9771,0.0,2
117,0,0.9904814730781736,1.7429293690618566,#446e9b,0.9771,0.0,2
118,0,0.0236105145359705,0.1126298621087461,#fd7e14,0.9771,0.0,2
119,0,0.0239765022476284,0.0,#fd7e14,0.9771,0.0,2
120,0,0.990263609180271,1.2758355818395004,#446e9b,0.9771,0.0,2
121,0,0.0236848686934913,0.6991824250721596,#fd7e14,0.9771,0.0,2
122,0,0.0241777413511582,0.0,#fd7e14,0.9771,0.0,2
123,0,0.0263052648619322,0.0473803152351102,#fd7e14,0.9771,0.0,2
124,0,0.0237831284155076,0.0,#fd7e14,0.9771,0.0,2
125,0,0.0235302089299656,0.5590706739783357,#fd7e14,0.9771,0.0,2
126,0,0.0238223501644129,0.0,#fd7e14,0.9771,0.0,2
127,0,0.0238482691927201,0.0,#fd7e14,0.9771,0.0,2
128,0,0.0235884069679591,0.0,#fd7e14,0.9771,0.0,2
129,0,0.0244046121069814,0.179126898897856,#fd7e14,0.9771,0.0,2
130,0,0.0236364095246336,0.18434965958916,#fd7e14,0.9771,0.0,2
131,0,0.990545384536946,1.191123288884793,#446e9b,0.9771,0.0,2
132,0,0.0241663670992805,0.0359682418976661,#fd7e14,0.9771,0.0,2
133,0,0.0238136414421251,0.0,#fd7e14,0.9771,0.0,2
134,0,0.0236767006675137,0.4670050700252575,#fd7e14,0.9771,0.0,2
135,0,0.0242341180540211,0.0899597609287239,#fd7e14,0.9771,0.0,2
136,0,0.0251178453754997,0.0191717481062413,#fd7e14,0.9771,0.0,2
137,0,0.991028136592048,1.4486753738362317,#446e9b,0.9771,0.0,2
138,0,0.0236942650659612,0.0,#fd7e14,0.9771,0.0,2
139,0,0.0236015972715714,0.0215529017412206,#fd7e14,0.9771,0.0,2
140,0,0.0239785613670674,0.0,#fd7e14,0.9771,0.0,2
141,0,0.0246086603068839,0.1170443030719698,#fd7e14,0.9771,0.0,2
142,0,0.0236370717263048,0.0,#fd7e14,0.9771,0.0,2
143,0,0.0235356019389715,0.0116529653983638,#fd7e14,0.9771,0.0,2
144,0,0.0236186036062866,0.0866892829203044,#fd7e14,0.9771,0.0,2
145,0,0.0238572253697501,0.0281957556756276,#fd7e14,0.9771,0.0,2
146,0,0.0236351678945628,0.0,#fd7e14,0.9771,0.0,2
147,0,0.0237541113687601,0.0181691904007513,#fd7e14,0.9771,0.0,2
148,0,0.0237789845813165,0.0072673402825172,#fd7e14,0.9771,0.0,2
149,0,0.024057632301687,0.3439657361513793,#fd7e14,0.9771,0.0,2
150,0,0.0245488477149038,0.0,#fd7e14,0.9771,0.0,2
151,0,0.0236025405639156,0.0,#fd7e14,0.9771,0.0,2
152,0,0.0237558612797724,0.0,#fd7e14,0.9771,0.0,2
153,0,0.0237998009870619,0.0162894431319144,#fd7e14,0.9771,0.0,2
154,0,0.0241299163147275,0.0,#fd7e14,0.9771,0.0,2
155,0,0.0240078905478749,0.0508928951619852,#fd7e14,0.9771,0.0,2
156,0,0.023789662698437,0.19723727522895,#fd7e14,0.9771,0.0,2
157,0,0.0241817729641004,0.0403568653627959,#fd7e14,0.9771,0.0,2
158,0,0.0236529708177431,0.7035087508971435,#fd7e14,0.9771,0.0,2
159,0,0.0238317140421332,0.0,#fd7e14,0.9771,0.0,2
160,0,0.023792198113454,0.0,#fd7e14,0.9771,0.0,2
161,0,0.0236383048769405,0.0208009459257633,#fd7e14,0.9771,0.0,2
162,0,0.0238218390454051,0.0399806683780425,#fd7e14,0.9771,0.0,2
163,0,0.0239387490559754,0.4342733775375701,#fd7e14,0.9771,0.0,2
164,0,0.0235123849112048,0.0,#fd7e14,0.9771,0.0,2
165,0,0.0235628245968227,0.2535365954648798,#fd7e14,0.9771,0.0,2
166,0,0.0236571388893286,0.007643244333625,#fd7e14,0.9771,0.0,2
167,0,0.0238439436705534,0.0171666509571853,#fd7e14,0.9771,0.0,2
168,0,0.0235951196482136,0.0220542123624869,#fd7e14,0.9771,0.0,2
169,0,0.990615125477442,1.492640003465392,#446e9b,0.9771,0.0,2
170,0,0.0242113719873766,0.0280704082134938,#fd7e14,0.9771,0.0,2
171,0,0.0236854697557971,0.684537892848165,#fd7e14,0.9771,0.0,2
172,0,0.0238542892397764,0.0288224996709422,#fd7e14,0.9771,0.0,2
173,0,0.0248315886016407,0.042614169083899,#fd7e14,0.9771,0.0,2
174,0,0.023692832626279,0.2220858476637981,#fd7e14,0.9771,0.0,2
175,0,0.0249576276278771,0.0,#fd7e14,0.9771,0.0,2
176,0,0.0235519594220847,0.2288976420308144,#fd7e14,0.9771,0.0,2
177,0,0.0236824214043501,0.1681875190511747,#fd7e14,0.9771,0.0,2
178,0,0.0237505917138275,0.0,#fd7e14,0.9771,0.0,2
179,0,0.0239151065395648,0.102673766827364,#fd7e14,0.9771,0.0,2
180,0,0.0237566879905175,0.0,#fd7e14,0.9771,0.0,2
181,0,0.0236116836559716,0.0,#fd7e14,0.9771,0.0,2
182,0,0.0236175869069059,0.0,#fd7e14,0.9771,0.0,2
183,0,0.0235797850618535,0.5228095451356833,#fd7e14,0.9771,0.0,2
184,0,0.0236435949295274,0.0,#fd7e14,0.9771,0.0,2
185,0,0.0239616517396917,0.0,#fd7e14,0.9771,0.0,2
186,0,0.0238348683282486,0.287067689756639,#fd7e14,0.9771,0.0,2
187,0,0.0236061635244117,0.0,#fd7e14,0.9771,0.0,2
188,0,0.0245890193705386,0.0,#fd7e14,0.9771,0.0,2
189,0,0.0242104095844105,0.0,#fd7e14,0.9771,0.0,2
190,0,0.0237890749174091,0.0,#fd7e14,0.9771,0.0,2
191,0,0.0236071609578841,0.2495275202970613,#fd7e14,0.9771,0.0,2
192,0,0.0235408485715836,0.5465161547381066,#fd7e14,0.9771,0.0,2
193,0,0.0251267218377052,0.0345891072883528,#fd7e14,0.9771,0.0,2
194,0,0.0236259915646041,0.2619560510958632,#fd7e14,0.9771,0.0,2
195,0,0.02377444094947,0.0,#fd7e14,0.9771,0.0,2
196,0,0.0238883326817547,0.0,#fd7e14,0.9771,0.0,2
197,0,0.0237434071320635,0.5615627833851558,#fd7e14,0.9771,0.0,2
198,0,0.0239210821806811,0.0031324518094471,#fd7e14,0.9771,0.0,2
199,0,0.0249715039466798,0.1053192902273606,#fd7e14,0.9771,0.0,2
200,0,0.0241905188415767,0.0,#fd7e14,0.9771,0.0,2
201,0,0.023716949561743,0.0,#fd7e14,0.9771,0.0,2
202,0,0.0237904539592637,0.0,#fd7e14,0.9771,0.0,2
203,0,0.0237657457206693,0.0130313470292393,#fd7e14,0.9771,0.0,2
204,0,0.0237452215864402,0.0,#fd7e14,0.9771,0.0,2
205,0,0.023821602343587,0.0370966755287954,#fd7e14,0.9771,0.0,2
206,0,0.9896003456290268,1.3711694750205623,#446e9b,0.9771,0.0,2
207,0,0.0236947251650703,0.0016288729973886,#fd7e14,0.9771,0.0,2
208,0,0.0235593485693676,0.0,#fd7e14,0.9771,0.0,2
209,0,0.0240334808614169,0.1867716608309691,#fd7e14,0.9771,0.0,2
210,0,0.0240683197937193,0.0,#fd7e14,0.9771,0.0,2
211,0,0.0285121872763995,0.0953707576551884,#fd7e14,0.9771,0.0,2
212,0,0.0242089916889524,0.0,#fd7e14,0.9771,0.0,2
213,0,0.0246094326663476,0.0574179571670702,#fd7e14,0.9771,0.0,2
214,0,0.0237532983824824,0.0,#fd7e14,0.9771,0.0,2
215,0,0.0240857929451219,0.1025478075914853,#fd7e14,0.9771,0.0,2
216,0,0.0275772018131749,0.049387429402155,#fd7e14,0.9771,0.0,2
217,0,0.0235744071326114,0.0,#fd7e14,0.9771,0.0,2
218,0,0.0236462703703246,0.443102430956836,#fd7e14,0.9771,0.0,2
219,0,0.023868288313893,0.1324501988937078,#fd7e14,0.9771,0.0,2
220,0,0.0238099027720107,0.0,#fd7e14,0.9771,0.0,2
221,0,0.0236694719756369,0.0035083474861957,#fd7e14,0.9771,0.0,2
222,0,0.9867088878830614,1.4046517449632718,#446e9b,0.9771,0.0,2
223,0,0.0236122279692111,0.1128820559438296,#fd7e14,0.9771,0.0,2
224,0,0.0235597813362105,0.0,#fd7e14,0.9771,0.0,2
225,0,0.0255111062151021,0.0,#fd7e14,0.9771,0.0,2
226,0,0.0237924038034372,0.0,#fd7e14,0.9771,0.0,2
227,0,0.0235684707053552,0.0660800352019382,#fd7e14,0.9771,0.0,2
228,0,0.0237074468820558,0.1665356738227409,#fd7e14,0.9771,0.0,2
229,0,0.0238981043323843,0.0,#fd7e14,0.9771,0.0,2
230,0,0.026734278199822,0.0,#fd7e14,0.9771,0.0,2
231,0,0.0240801006405474,0.0269423006644124,#fd7e14,0.9771,0.0,2
232,0,0.0235949723661379,0.2713039709767382,#fd7e14,0.9771,0.0,2
233,0,0.0236477188660148,0.9159913410133752,#fd7e14,0.9771,0.0,2
234,0,0.0237382235840703,0.0,#fd7e14,0.9771,0.0,2
235,0,0.0237758385845467,0.0248115232343614,#fd7e14,0.9771,0.0,2
236,0,0.0235391973670557,0.0,#fd7e14,0.9771,0.0,2
237,0,0.0237524856599961,0.0,#fd7e14,0.9771,0.0,2
238,0,0.0238666424611338,1.1313716840413708,#fd7e14,0.9771,0.0,2
239,0,0.0242694209783253,0.0,#fd7e14,0.9771,0.0,2
240,0,0.0243044404443278,0.0,#fd7e14,0.9771,0.0,2
241,0,0.025587761753464,0.3333502491481426,#fd7e14,0.9771,0.0,2
242,0,0.0237750728580911,0.2223427075170603,#fd7e14,0.9771,0.0,2
243,0,0.0262004933903519,0.0056384339120743,#fd7e14,0.9771,0.0,2
244,0,0.0236071665519138,0.680741728139754,#fd7e14,0.9771,0.0,2
245,0,0.0236942255289415,0.0172919674233955,#fd7e14,0.9771,0.0,2
246,0,0.0236578578857012,0.0335861417698868,#fd7e14,0.9771,0.0,2
247,0,0.0236665591728827,0.0,#fd7e14,0.9771,0.0,2
248,0,0.0238013986726015,0.0,#fd7e14,0.9771,0.0,2
249,0,0.0235996438615727,0.8416915134180104,#fd7e14,0.9771,0.0,2
250,0,0.0260575224952847,0.0756266419764725,#fd7e14,0.9771,0.0,2
251,0,0.0235697127986643,0.0,#fd7e14,0.9771,0.0,2
252,0,0.0240061769928487,0.8190511628375713,#fd7e14,0.9771,0.0,2
253,0,0.0242451439242804,0.0392282913295667,#fd7e14,0.9771,0.0,2
254,0,0.0236558011454156,0.0095227818519996,#fd7e14,0.9771,0.0,2
255,0,0.0238485716247701,0.0967554084488136,#fd7e14,0.9771,0.0,2
256,0,0.0236287912803273,0.0,#fd7e14,0.9771,0.0,2
257,0,0.0236120614538836,0.1044373681050355,#fd7e14,0.9771,0.0,2
258,0,0.0236045112676083,0.006264934355685,#fd7e14,0.9771,0.0,2
259,0,0.0240654697431767,0.0,#fd7e14,0.9771,0.0,2
260,0,0.0248057304418782,0.0424887577311328,#fd7e14,0.9771,0.0,2
261,0,0.0241279695842027,0.0,#fd7e14,0.9771,0.0,2
262,0,0.0238874943954671,0.0,#fd7e14,0.9771,0.0,2
263,0,0.023626910796015,0.5658221032628317,#fd7e14,0.9771,0.0,2
264,0,0.0235362677536637,0.000877085184735,#fd7e14,0.9771,0.0,2
265,0,0.0239374209661393,0.0,#fd7e14,0.9771,0.0,2
266,0,0.0237647013801015,0.0,#fd7e14,0.9771,0.0,2
267,0,0.0244007895811297,0.090337185036887,#fd7e14,0.9771,0.0,2
268,0,0.0237320274205814,0.1131342569586116,#fd7e14,0.9771,0.0,2
269,0,0.0237063597631708,0.0,#fd7e14,0.9771,0.0,2
270,0,0.0235520129779097,0.8609537546503451,#fd7e14,0.9771,0.0,2
271,0,0.0236904042137058,0.0322071191394031,#fd7e14,0.9771,0.0,2
272,0,0.0235967650153592,0.0,#fd7e14,0.9771,0.0,2
273,0,0.0236254325229806,0.0320817565221847,#fd7e14,0.9771,0.0,2
274,0,0.0240267733784203,0.5617094865732566,#fd7e14,0.9771,0.0,2
275,0,0.0236697820601251,0.0243101805682093,#fd7e14,0.9771,0.0,2
276,0,0.023736910865048,0.049387429402155,#fd7e14,0.9771,0.0,2
277,0,0.0235478376457847,0.0,#fd7e14,0.9771,0.0,2
278,0,0.0239499631266064,0.0271929882172292,#fd7e14,0.9771,0.0,2
279,0,0.0242393641269052,0.090085567538276,#fd7e14,0.9771,0.0,2
280,0,0.0237640574950203,0.0419871189828723,#fd7e14,0.9771,0.0,2
281,0,0.023978739250839,0.0755009858792832,#fd7e14,0.9771,0.0,2
282,0,0.0235520039628284,0.0598027097121581,#fd7e14,0.9771,0.0,2
283,0,0.0236790373554665,0.0,#fd7e14,0.9771,0.0,2
284,0,0.0237294816434847,0.0,#fd7e14,0.9771,0.0,2
285,0,0.0237870336480262,0.0,#fd7e14,0.9771,0.0,2
286,0,0.0257802704106136,0.0,#fd7e14,0.9771,0.0,2
287,0,0.0240245480239585,0.0063902347316192,#fd7e14,0.9771,0.0,2
288,0,0.0244798401443643,0.0869408247891778,#fd7e14,0.9771,0.0,2
289,0,0.0269110261951718,0.0,#fd7e14,0.9771,0.0,2
290,0,0.024511824102064,0.40907447297808,#fd7e14,0.9771,0.0,2
291,0,0.0238621377180104,0.0,#fd7e14,0.9771,0.0,2
292,0,0.0237606960390036,0.0105252151949749,#fd7e14,0.9771,0.0,2
293,0,0.0238999906663504,0.0,#fd7e14,0.9771,0.0,2
294,0,0.0240112533147014,1.3385434456246812,#fd7e14,0.9771,0.0,2
295,0,0.0238510798766494,0.0441191581620226,#fd7e14,0.9771,0.0,2
296,0,0.023768177138206,0.0644476900615458,#fd7e14,0.9771,0.0,2
297,0,0.0241714588270939,0.1162873821432216,#fd7e14,0.9771,0.0,2
298,0,0.023602894939021,0.3411754655086192,#fd7e14,0.9771,0.0,2
299,0,0.0235894604031596,1.328180642441532,#fd7e14,0.9771,0.0,2
300,0,0.0236393117034299,0.0208009459257633,#fd7e14,0.9771,0.0,2
301,0,0.0236122155894282,0.0119035785168438,#fd7e14,0.9771,0.0,2
302,0,0.0243471189926222,0.0,#fd7e14,0.9771,0.0,2
303,0,0.0236266930518053,0.0,#fd7e14,0.9771,0.0,2
304,0,0.0237620497593541,0.0,#fd7e14,0.9771,0.0,2
305,0,0.0251879399732674,0.0,#fd7e14,0.9771,0.0,2
306,0,0.0235926852593797,0.0,#fd7e14,0.9771,0.0,2
307,0,0.0235551708155869,0.0,#fd7e14,0.9771,0.0,2
308,0,0.0240441385685485,0.1213348015382506,#fd7e14,0.9771,0.0,2
309,0,0.0262172070540728,0.2732544146874708,#fd7e14,0.9771,0.0,2
310,0,0.0237450783873987,0.6226342627355631,#fd7e14,0.9771,0.0,2
311,0,0.0239106355935654,0.0436174842009557,#fd7e14,0.9771,0.0,2
312,0,0.0265848946417444,0.0,#fd7e14,0.9771,0.0,2
313,0,0.0236079043620812,0.125248672196921,#fd7e14,0.9771,0.0,2
314,0,0.0239324526134058,0.1676792103098799,#fd7e14,0.9771,0.0,2
315,0,0.0244140575689609,0.0,#fd7e14,0.9771,0.0,2
316,0,0.0238595983424925,0.2896800414322867,#fd7e14,0.9771,0.0,2
317,0,0.0241806433469884,0.0591751108321059,#fd7e14,0.9771,0.0,2
318,0,0.9905016433534488,1.4461751796755968,#446e9b,0.9771,0.0,2
319,0,0.0235695205977349,0.0,#fd7e14,0.9771,0.0,2
320,0,0.0236399084241081,0.0,#fd7e14,0.9771,0.0,2
321,0,0.0235332078976512,0.4790563343730361,#fd7e14,0.9771,0.0,2
322,0,0.0237229258020852,0.0190464273598907,#fd7e14,0.9771,0.0,2
323,0,0.9904736868344788,1.6643524396542455,#446e9b,0.9771,0.0,2
324,0,0.0241984018813645,0.0546570717409432,#fd7e14,0.9771,0.0,2
325,0,0.9900132637619528,1.4192504496767424,#446e9b,0.9771,0.0,2
326,0,0.9903841540168016,1.5634952297939788,#446e9b,0.9771,0.0,2
327,0,0.0238538818155087,0.0251875343196586,#fd7e14,0.9771,0.0,2
328,0,0.0237521093308465,0.0529003628741885,#fd7e14,0.9771,0.0,2
329,0,0.0243518599238611,0.0,#fd7e14,0.9771,0.0,2
330,0,0.0241159635803733,0.030577443877648,#fd7e14,0.9771,0.0,2
331,0,0.0236188002325999,0.0017541710441935,#fd7e14,0.9771,0.0,2
332,0,0.0236099621927707,0.0017541710441935,#fd7e14,0.9771,0.0,2
333,0,0.0237742663807383,0.1765809915419755,#fd7e14,0.9771,0.0,2
334,0,0.0236358711633886,0.0,#fd7e14,0.9771,0.0,2
335,0,0.02429617309745,0.233659330088177,#fd7e14,0.9771,0.0,2
336,0,0.0283283367268862,0.0927278388226111,#fd7e14,0.9771,0.0,2
337,0,0.0236404693829588,0.0,#fd7e14,0.9771,0.0,2
338,0,0.0235438699832809,0.0537786965622546,#fd7e14,0.9771,0.0,2
339,0,0.0239729255131871,0.0,#fd7e14,0.9771,0.0,2
340,0,0.0236066608789613,0.0,#fd7e14,0.9771,0.0,2
341,0,0.0239784985033179,0.0172919674233955,#fd7e14,0.9771,0.0,2
342,0,0.0238043840541399,0.0,#fd7e14,0.9771,0.0,2
343,0,0.0236163892964985,0.0250621968981708,#fd7e14,0.9771,0.0,2
344,0,0.0236984985195161,0.0,#fd7e14,0.9771,0.0,2
345,0,0.0234942090098133,0.1392790340718804,#fd7e14,0.9771,0.0,2
346,0,0.0238565214330208,0.1628524183233065,#fd7e14,0.9771,0.0,2
347,0,0.0235833467077919,0.1316918263773406,#fd7e14,0.9771,0.0,2
348,0,0.0236537745835466,0.0,#fd7e14,0.9771,0.0,2
349,0,0.023748687558203,0.0,#fd7e14,0.9771,0.0,2
350,0,0.0262360117608611,0.0,#fd7e14,0.9771,0.0,2
351,0,0.0240232598675346,0.1447214437714243,#fd7e14,0.9771,0.0,2
352,0,0.0237659986183357,0.0,#fd7e14,0.9771,0.0,2
353,0,0.0236117958426505,0.0182945090945598,#fd7e14,0.9771,0.0,2
354,0,0.0240706973748761,0.0,#fd7e14,0.9771,0.0,2
355,0,0.0236109136910075,0.0046360377032309,#fd7e14,0.9771,0.0,2
356,0,0.0243095795140016,0.8957831843861712,#fd7e14,0.9771,0.0,2
357,0,0.0236027006813717,0.2113107354797049,#fd7e14,0.9771,0.0,2
358,0,0.0239296111186142,0.013407273479028,#fd7e14,0.9771,0.0,2
359,0,0.02671191849769,0.0,#fd7e14,0.9771,0.0,2
360,0,0.0241767144690543,0.2532778231369462,#fd7e14,0.9771,0.0,2
361,0,0.0235382624161733,0.1402912582745363,#fd7e14,0.9771,0.0,2
362,0,0.023595125906178,0.046502263280429,#fd7e14,0.9771,0.0,2
363,0,0.023620623658446,0.0,#fd7e14,0.9771,0.0,2
364,0,0.024044180001005,0.2797634534803649,#fd7e14,0.9771,0.0,2
365,0,0.0256001638777323,0.0,#fd7e14,0.9771,0.0,2
366,0,0.0269569826037179,0.0075179428658766,#fd7e14,0.9771,0.0,2
