,0,1
cntry,0.0028564087852828487,0.002856408785282849
pspwght,0.001470601607025759,0.0014706016070257645
anweight,0.0019222470153908667,0.0019222470153908739
nwspol,0.0009566110950438475,0.000956611095043854
netusoft,0.0011687213176472795,0.001168721317647285
netustm,0.0018171098899847297,0.0018171098899847364
ppltrst,0.0012531995465247866,0.0012531995465247861
pplhlp,0.0014321325227706397,0.0014321325227706417
polintr,0.0013693766937257338,0.0013693766937257399
psppsgva,0.0004272664882846102,0.0004272664882846042
psppipla,0.00013990387009213441,0.00013990387009213103
trstplc,0.00012917299364800775,0.00012917299364800406
trstprl,0.00015384951187857087,0.00015384951187858505
wrkprty,0.0002793593237892444,0.00027935932378923237
bctprd,0.00013974240220969544,0.00013974240220968802
stfdem,0.00016879646288483872,0.00016879646288483777
stfhlth,8.759066570941674e-05,8.759066570941279e-05
gincdif,0.00012653004485040147,0.00012653004485040626
hmsacld,0.0001729471911909502,0.0001729471911909448
imsmetn,8.531364875698539e-05,8.531364875698341e-05
imdfetn,0.0001111415030221655,0.00011114150302216392
happy,0.0002459736329369324,0.0002459736329369306
hlthhmp,6.656253219568085e-05,6.656253219568045e-05
rlgblg,0.00016610797896595398,0.00016610797896595488
rlgdnm,7.500622848119714e-05,7.500622848120269e-05
rlgblge,0.0001743268871650499,0.00017432688716505318
dscrgrp,0.00011412653795442685,0.00011412653795443071
dscrage,3.231603972205292e-05,3.231603972205882e-05
dscrgnd,4.318471917068598e-06,4.318471917067904e-06
lnghom1,0.0,0.0
blgetmg,0.0,0.0
mocntr,0.0,0.0
gvrfgap,6.014480856978253e-05,6.0144808569778066e-05
elgngas,0.00029369620266214453,0.00029369620266214155
elgbio,0.00023199036996615402,0.00023199036996616164
wrpwrct,0.04979629726939653,0.049796297269396536
wrenexp,0.029994790853529713,0.029994790853529713
wrtcfl,0.00013686675504189758,0.00013686675504189064
clmchng,0.0003376076112909243,0.00033760761129091163
lkredcc,0.0001758597776648569,0.00017585977766485032
slvpens,0.00072093244836855,0.0007209324483685567
sbbsntx,6.206210449260647e-05,6.206210449259337e-05
imsclbn,0.0006271529623391871,0.000627152962339186
uentrjb,0.00011477281562096316,0.00011477281562097596
wrkprbf,0.00011691321493658108,0.00011691321493658018
lkuemp,0.00021309054405387948,0.00021309054405387542
lknemny,0.0002899860689534557,0.0002899860689534481
gndr,0.00019332792484650453,0.00019332792484650288
gndr3,7.81246523931352e-05,7.812465239312935e-05
yrbrn2,0.0001049410203007999,0.00010494102030080514
lvgptnea,0.00011727721763790775,0.00011727721763791058
maritalb,0.0001588881594141489,0.00015888815941415566
eisced,4.609788539139849e-05,4.60978853913979e-05
cmsrv,0.00014274327828705459,0.00014274327828705456
hswrk,0.00020342062251991165,0.0002034206225199176
dngdk,0.0,0.0
dngna,0.0001295238292698792,0.00012952382926987433
icomdng,9.030462648095856e-05,9.030462648095737e-05
mnactic,0.0,0.0
icpdwrk,0.0,0.0
wkdcorga,0.0001994930581166362,0.00019949305811662682
iorgact,0.00012637400909130874,0.00012637400909131484
edulvlfb,0.0001881131176049505,0.0001881131176049399
occf14b,2.767825365160193e-05,2.7678253651598066e-05
occm14b,0.00011131853311785911,0.00011131853311786368
imprich,0.0001523502707238829,0.00015235027072387785
ipeqopt,0.00014317712025664858,0.00014317712025664798
impdiff,5.403158063153652e-05,5.403158063151967e-05
ipfrule,0.00015617717448058454,0.00015617717448059208
inwmms,0.0001764599051316772,0.00017645990513167224
inwyys,0.00011551647800682107,0.00011551647800677665
