,0,1
cntry,0.00027461470481957825,0.0002746147048193557
pspwght,0.0045275431019027946,0.004527543101906065
anweight,0.0009142023270315603,0.0009142023270323894
nwspol,0.003010497415815157,0.0030104974158169148
netustm,0.0005684093849684102,0.0005684093849680679
ppltrst,0.0003945463625560901,0.00039454636255586143
pplhlp,0.00042480969314296046,0.00042480969314355894
polintr,0.0013962584509438491,0.0013962584509447467
psppsgva,0.010440158762560327,0.010440158762557229
psppipla,0.00039240579491138457,0.00039240579491183294
trstplc,0.0001884875394846157,0.00018848753948466976
trstprl,0.0002144777911488006,0.00021447779114882056
contplt,0.0002904104896591352,0.00029041048965888143
wrkprty,0.0003995754190409873,0.0003995754190414897
pbldmn,0.0008624004211694829,0.0008624004211694777
bctprd,2.7828726926108807e-05,2.7828726926139785e-05
stfdem,0.00019070520673724941,0.00019070520673726194
gincdif,0.00011638767200547418,0.00011638767201254072
freehms,3.201337303906638e-05,3.201337303746186e-05
hmsacld,0.0005870800847478115,0.0005870800847460962
imsmetn,0.0006482514539216245,0.000648251453920989
imdfetn,0.00022281216557249023,0.00022281216557145826
imwbcnt,0.00015864483770458066,0.00015864483770464566
happy,0.00024486767972290086,0.0002448676797230857
sclact,0.000487544986504991,0.000487544986505518
atchctr,5.047206870109523e-05,5.0472068699090945e-05
atcherp,0.00017827243181951216,0.00017827243181971417
pray,0.0006217481763440874,0.0006217481763442068
dscrgrp,0.00024315092595773256,0.00024315092595728253
dscrrlg,0.00018436384926796086,0.00018436384926784878
dscrage,0.00012409645843972666,0.00012409645843979725
dscrgnd,3.9344939952408864e-05,3.934493995240772e-05
ctzcntr,1.3461440230016219e-05,1.3461440230015985e-05
blgetmg,0.0,0.0
mocntr,4.602055987078145e-06,4.6020559870903e-06
gvrfgap,3.695273820170938e-05,3.695273820176344e-05
elgngas,0.00024132665103060766,0.00024132665103084416
elgnuc,0.0005569025748858718,0.0005569025748861509
elgbio,0.00014110543371425043,0.00014110543371419635
wrenexp,0.0003063095002371625,0.00030630950023683194
wrdpfos,0.0001986804616567943,0.0001986804616566028
wrtcfl,3.710440324993811e-05,3.7104403249851346e-05
wrtratc,0.00032096126689512734,0.00032096126689544485
lkredcc,0.00014890348841308518,0.0001489034884127984
sbsrnen,0.00014928173823750294,0.00014928173823660205
slvpens,0.0002114425973621072,0.00021144259736204712
sbbsntx,0.00022459260880753376,0.0002245926088074685
imsclbn,7.30934596729605e-05,7.309345967289855e-05
admub,0.00016640076176391565,0.0001664007617636857
wrkprbf,2.9299901777751656e-05,2.9299901777607653e-05
lkuemp,0.00040839644228092884,0.0004083964422814655
gndr,0.0012757040158514728,0.0012757040158591136
gndr3,0.0011161864140305036,0.001116186414030726
yrbrn3,2.363995359793569e-05,2.3639953599897724e-05
icpart1,0.00434666622805059,0.0043466662280500865
lvgptnea,0.001898955910979667,0.0018989559109800012
dvrcdeva,0.0020845397213812974,0.002084539721381419
chldhm,0.00028212029373635334,0.000282120293735682
cmsrv,0.0001694937541727581,0.00016949375417277544
hswrk,3.158746857065471e-05,3.1587468570723564e-05
dngdk,1.657582409631626e-05,1.657582409628714e-05
dngna,0.0004064586095077625,0.00040645860950784914
icomdng,6.267608320183437e-06,6.267608320052343e-06
mnactic,9.138684518766112e-06,9.13868451876211e-06
icpdwrk,0.0,0.0
wkdcorga,0.03976262616609795,0.03976262616609786
iorgact,0.028919702033506252,0.028919702033506627
edulvlfb,0.0011134906320627849,0.0011134906320631975
occf14b,0.0007346580425935552,0.0007346580425934319
occm14b,0.0010122849991260232,0.001012284999125679
imprich,0.00015826393164242105,0.00015826393164234355
ipeqopt,0.0001554607015519754,0.00015546070155226805
ipshabt,9.403224981522556e-05,9.403224981440538e-05
impdiff,0.00018967677294043952,0.00018967677293995778
ipfrule,0.0003740437016110523,0.00037404370161077275
inwmms,0.0005271414423932243,0.0005271414423914855
inwyys,0.0012044248991253397,0.0012044248991252195
