,0,1
cntry,0.0017234110397815327,0.0017234110397748375
pspwght,0.0005128194513114065,0.0005128194513131703
anweight,0.0022692394072416178,0.0022692394072388266
nwspol,0.003918608369177562,0.0039186083691801704
netustm,0.0019007253503556046,0.001900725350357586
ppltrst,0.0011990554358153683,0.0011990554358141323
pplhlp,0.0006745002526337083,0.0006745002526356484
polintr,0.0032533703155475107,0.0032533703155493815
psppsgva,0.035918064777153605,0.03591806477715308
psppipla,4.088462790663548e-05,4.0884627908713065e-05
trstplc,0.0003360006145569855,0.0003360006145568204
trstprl,0.0005790373013802229,0.0005790373013790947
pbldmn,0.0011314684356436787,0.0011314684356439823
bctprd,0.0001960070222970252,0.00019600702229663936
stfdem,0.00019857449405887142,0.00019857449405809925
stfhlth,0.004656939050778635,0.004656939050777786
gincdif,0.0002865116416023444,0.00028651164160815005
mnrgtjb,0.0007223763956981247,0.0007223763957071183
imsmetn,0.0006836888528469967,0.0006836888528468169
imdfetn,0.0008402682021064035,0.0008402682021061422
happy,0.002841107575787,0.002841107575790821
hlthhmp,0.00026821095474553703,0.0002682109547461145
rlgblg,0.00017698333537926082,0.0001769833353793762
rlgblge,0.0006872465181531918,0.0006872465181533837
dscrgrp,0.0001118329442472865,0.00011183294424714057
dscrage,0.00013549848957893266,0.0001354984895789595
dscrgnd,8.01666462896153e-05,8.01666462898808e-05
lnghom1,2.0732707766001107e-07,2.073270776604529e-07
blgetmg,1.591616162636132e-07,1.591616162631169e-07
mocntr,0.0,0.0
gvrfgap,0.00018045740819415436,0.00018045740819396745
elgcoal,0.0005579868719556206,0.0005579868719642214
elgnuc,0.001288187754993129,0.0012881877549931432
elgwind,0.00231199464034015,0.002311994640341114
elgbio,0.0015985082760613838,0.0015985082760445204
wrdpfos,0.0005801539769487489,0.0005801539769476221
wrtcfl,1.8652052301588174e-05,1.865205230227774e-05
clmchng,0.001706359633627492,0.0017063596336278275
lkredcc,0.0008967874665658512,0.0008967874665645908
gvslvue,0.002507984717197145,0.0025079847172047452
sbbsntx,0.0016026235044636794,0.001602623504469412
imsclbn,0.0005435588824623267,0.0005435588824596816
uentrjb,0.002131259524260173,0.0021312595242752408
eusclbf,0.0019307073196423493,0.0019307073196461457
gndr,0.02316043529629972,0.02316043529629717
yrbrn2,0.0004436059052673769,0.0004436059052695349
rshipa3,0.00020199815589290723,0.00020199815589262409
dvrcdeva,0.0013942016662051432,0.0013942016662062272
chldhm,0.00031299241178651326,0.0003129924117855029
dsbld,0.0004706334880795756,0.0004706334880796174
cmsrv,9.929445080886917e-05,9.929445080883379e-05
dngdk,7.795373577834599e-06,7.795373577823301e-06
dngna,0.0007168012757367345,0.000716801275736814
icomdng,1.4739192731421094e-05,1.4739192731532935e-05
mnactic,0.0,0.0
icpdwrk,0.0,0.0
wkdcorga,0.0006117980176962571,0.0006117980176965454
icwhct,0.0005088206996124426,0.0005088206996115513
edulvlfb,0.00063308531116662,0.0006330853111656354
occf14b,0.0004958057911301845,0.000495805791129746
occm14b,0.0012939463929434033,0.0012939463929443537
imprich,0.0016217695095260098,0.0016217695095257314
ipeqopt,0.0004729036047893734,0.0004729036047896192
ipshabt,0.0006714674963846076,0.0006714674963852151
impsafe,0.0006915947247999122,0.0006915947247991568
inwmms,0.0018204352927273315,0.0018204352927496047
inwyys,0.0014078367873279593,0.0014078367873276295
